sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
5de52bc9c1ab4a68d310c004fbd3c518.csv,1.9,1.5,2,2,2,2,1.9,0.7,1.9,1.9,0.7
5de6d4127fcd746cbd5e7cbe86f3ae12.csv,1.9,1.5,1.9,2,2,1.2,2,0.8,2,2,1.5
5de74cbd13905cb6a15dcbb6b8ee3c3b.csv,1.9,1.5,1.9,1,2,1.2,2,0.8,2,2,2
5de76f4f10ef95658d55533fe7c3926e.csv,1.9,1.8,2,1.3,2,1.9,2,0.7,1.9,2,2
5df5ca120ee16415a558c97a3fcc4a65.csv,1.9,1.5,2,2,1.9,2,1.9,1.2,1.9,1.9,1.9
5df9ee113507d2f6b7ae595d6a9d45a2.csv,1.9,0.9,1.9,1.9,1.9,2,2,0.7,2,1.9,1.9
5e052d071fd4136a99c579b4b2628b1a.csv,2,1.5,1.9,1.9,1.9,2,1.9,0.6,1,1.9,2
5e1836e0cf166c27d17fceeb2083b771.csv,2,1.9,2,1.9,1,1.9,2,0.7,1.9,1.9,1.9
5e1cbec1c7e4604f3da5247e6d34fc3a.csv,1.9,1.9,1,2,1.9,2,1.9,0.8,1.9,2,1.8
5e25be5255492decc17044b1d09e9d0e.csv,1.9,1.8,2,1.9,1.9,1.8,2,0.7,2,2,2
5e26ebf2d83dfa0950b3759906224752.csv,2,1.5,2,1.9,1.2,1.4,1.9,0.8,2,1.9,2
5e30e3946267bd2e6d7a825784beb422.csv,1.9,1.4,2,2,1.9,1.8,2,0.7,2,1.9,1.9
5e315fcfd74a4eecab00b325d88324df.csv,2,1.5,1.9,1.8,1.9,2,2,0.7,2,2,1.8
5e35dbb26ca5bb7790447ee4174e8f66.csv,2,1.9,1.9,2,2,1.5,1.9,1.2,2,2,1.9
5e36e5fe57a899da1b705b5267383749.csv,1.9,1.9,1.8,2,1.9,2,1.9,0.8,1.9,1.9,1.8
5e41cb38ef8afff538383544ac7be6d5.csv,2,2,2,2,1.9,1.4,2,0.8,2,1.9,2
5e43c85937f3eca44881626971a0ca5a.csv,1.9,1.5,2,2,2,1.1,2,1,2,1.4,1.8
5e451bee15e92e3da17681c8f6cce72a.csv,2,1.5,2,2,2,1,2,0.8,2,2,1.3
5e456281cd25e73e788a352bea1eba0d.csv,1.9,1.5,2,2,1.6,2,1.8,0.7,1.8,1.9,2
5e4ae46aca89cbc8855147aae174d12e.csv,2,1.5,1,2,2,1,0.8,0.9,2,1.9,2
5e4b5849237d9060f595c16dc0c32028.csv,2,1.5,1.9,2,1.9,1.4,2,0.6,2,1.9,1.9
5e4e4c4da1e3b66ae990a812f9c56e58.csv,2,1.4,2,1.9,1.9,1.9,2,0.8,2,1.9,1.8
5e55429dcd79677e8fc1ca63f6963e8d.csv,1.9,1.5,1.9,1.8,1.9,2,2,0.7,2,1.9,1.9
5e56304f5478d9f0c242262103ffcaee.csv,1.9,1.5,2,2,1.9,1.4,1.9,0.7,2,1.9,2
5e579a0bccd0a25fa26029a57b221675.csv,2,1.9,2,2,1.9,1.9,2,0.8,2,0.9,1.8
5e5ad511f1a94a97fcb7a742052cf85a.csv,1.9,1.4,2,1.9,1.1,1.8,2,0.7,2,2,1.9
5e638b4a5cc438422d78ba1b5ad29aae.csv,1.9,1.9,0.7,1.9,1.9,1.9,1.9,0.6,1.9,2,1.9
5e6db6d43c0b189d6418b01d156dc033.csv,2,1.5,1.9,2,2,1.7,1.9,0.7,2,1.9,2
5e6f4fea57c5159ade87238932201d09.csv,1.9,1.8,2,1.8,2,1.9,2,0.7,1.9,2,2
5e7e7bdf0934bf2c5d32cf03dc7b6106.csv,2,1.1,1.9,2,2,2,1.9,0.6,2,1.9,2
5e87d621ed4f2f7a71820c1d90cba019.csv,1.9,1.9,2,2,2,1.8,1.9,0.6,2,1.9,1.2
5e87ec6807805ed0646b7117765c6e78.csv,1.9,1.5,2,2,1.9,1.7,1.9,0.7,2,1.9,2
5e8b2ac26fa555c6b810ad017fed10e6.csv,1.9,1.5,2,2,0.7,1.8,1.9,0.7,2,2,2
5e8e93e7a528d37651bb23d176c15f61.csv,1.9,1.4,1.9,2,2,1.5,2,0.8,2,2,1.6
5e8f0cee8ec2afeb97db8c54a5be7f9a.csv,2,1.9,2,2,1.9,1.8,1.9,0.7,1.9,1.5,2
5e9206e4c1a750c0369ab9533df0444a.csv,1.9,1.5,1.9,1.9,2,1.2,2,0.8,2,2,2
5e942a941dca607419fa85585572a254.csv,1.9,1.5,2,2,1.8,2,1.9,0.7,2,2,1.9
5e9e175c96dc0352523009a163e8cf59.csv,1.9,1.5,1.9,1.5,1.9,1.9,2,0.6,1.9,1.9,1.9
5e9f6f96a1c6bf2c5b29c372e1e73f1f.csv,1.9,1.9,1.9,2,2,1.9,0.6,0.6,1.9,2,1.9
5eabede2c63d1351a1b7f2d3b2bd1fa4.csv,1.8,1.5,1.9,2,2,1.6,1.9,0.8,2,2,2
